Text,label
"La plupart des philosophes qui se sont prononcés en faveur de la liberté humaine en faveur de l’existence du libre arbitre ont accordé une grande valeur à l’expérience intime immédiate que nous aurions selon eux de notre liberté  « La liberté de notre volonté écrit Descartes Principes de la Philosophie I art39 se connaît sans preuve par la seule expérience que nous en avons » ['La', 'plupart', 'des', 'philosophes', 'qui', 'se', 'sont', 'prononcés', 'en', 'faveur', 'de', 'la', 'liberté', 'humaine', 'en', 'faveur', 'de', 'l’', 'existence', 'du', 'libre', 'arbitre', 'ont', 'accordé', 'une', 'grande', 'valeur', 'à', 'l’', 'expérience', 'intime', 'immédiate', 'que', 'nous', 'aurions', 'selon', 'eux', 'de', 'notre', 'liberté', ' ', '«', 'La', 'liberté', 'de', 'notre', 'volonté', 'écrit', 'Descartes', 'Principes', 'de', 'la', 'Philosophie', 'I', 'art39', 'se', 'connaît', 'sans', 'preuve', 'par', 'la', 'seule', 'expérience', 'que', 'nous', 'en', 'avons', '»'] ['humaine' 'existence' 'expérience' 'expérience']",C2
"La première critique consistera à remarquer que Lafcadio fait reposer son passage à l’acte sur des signes extérieurs en l’occurrence l’apparition ou la non apparition d’un feu dans la campagne ['La', 'première', 'critique', 'consistera', 'à', 'remarquer', 'que', 'Lafcadio', 'fait', 'reposer', 'son', 'passage', 'à', 'l’', 'acte', 'sur', 'des', 'signes', 'extérieurs', 'en', 'l’', 'occurrence', 'l’', 'apparition', 'ou', 'la', 'non', 'apparition', 'd’', 'un', 'feu', 'dans', 'la', 'campagne'] ['passage' 'occurrence' 'apparition' 'apparition']",C2
"La sécheresse que connaît actuellement le France ne résulte pas seulement dune météorologie défavorable mais découle aussi dune politique de leau TM archaïque ['La', 'sécheresse', 'que', 'connaît', 'actuellement', 'le', 'France', 'ne', 'résulte', 'pas', 'seulement', 'dune', 'météorologie', 'défavorable', 'mais', 'découle', 'aussi', 'dune', 'politique', 'de', 'leau', 'TM', 'archaïque'] ['dune' 'dune']",C2
"La seconde critique consistera à remarquer que l’absence de motivations dans l’acte de Lafcadio est tout sauf évidente  l’une de ses premières motivations ne seraitelle pas le désir même de se prouver à luimême sa liberté ['La', 'seconde', 'critique', 'consistera', 'à', 'remarquer', 'que', 'l’', 'absence', 'de', 'motivations', 'dans', 'l’', 'acte', 'de', 'Lafcadio', 'est', 'tout', 'sauf', 'évidente', ' ', 'l’', 'une', 'de', 'ses', 'premières', 'motivations', 'ne', 'seraitelle', 'pas', 'le', 'désir', 'même', 'de', 'se', 'prouver', 'à', 'luimême', 'sa', 'liberté'] ['absence']",C2
"Lafcadio prend d’ailleurs un soin tout particulier à renforcer la gratuité de son crime  il remet tout au hasard et se met à compter pour soumettre sa décision de passer à l’acte ou de ne pas passer à l’acte à l’apparition d’un feu dans la nuit ['Lafcadio', 'prend', 'd’', 'ailleurs', 'un', 'soin', 'tout', 'particulier', 'à', 'renforcer', 'la', 'gratuité', 'de', 'son', 'crime', ' ', 'il', 'remet', 'tout', 'au', 'hasard', 'et', 'se', 'met', 'à', 'compter', 'pour', 'soumettre', 'sa', 'décision', 'de', 'passer', 'à', 'l’', 'acte', 'ou', 'de', 'ne', 'pas', 'passer', 'à', 'l’', 'acte', 'à', 'l’', 'apparition', 'd’', 'un', 'feu', 'dans', 'la', 'nuit'] ['crime' 'apparition']",C2
"Lafcadio se dit en effet et à juste titre que s’il n’a pas de mobiles pour réaliser ce crime il n’a donc pas de motivations ['Lafcadio', 'se', 'dit', 'en', 'effet', 'et', 'à', 'juste', 'titre', 'que', 's’', 'il', 'n’', 'a', 'pas', 'de', 'mobiles', 'pour', 'réaliser', 'ce', 'crime', 'il', 'n’', 'a', 'donc', 'pas', 'de', 'motivations'] ['crime']",C2
"Le caractère pénible et douloureux du travail est ainsi exprimé dans la phrase « tu travailleras à la sueur de ton front » ['Le', 'caractère', 'pénible', 'et', 'douloureux', 'du', 'travail', 'est', 'ainsi', 'exprimé', 'dans', 'la', 'phrase', '«', 'tu', 'travailleras', 'à', 'la', 'sueur', 'de', 'ton', 'front', '»'] []",C2
"Le fait que nous nous sentions à tort ou à raison libre exige donc que l’on agisse comme si on était effectivement libre ['Le', 'fait', 'que', 'nous', 'nous', 'sentions', 'à', 'tort', 'ou', 'à', 'raison', 'libre', 'exige', 'donc', 'que', 'l’', 'on', 'agisse', 'comme', 'si', 'on', 'était', 'effectivement', 'libre'] []",C2
"Le marquis la reçut de mauvaise grâce debout dans le vestibule et mit un certain temps à comprendre ce quelle voulait car cétait une femme aux mots remâchés et aux circonlocutions amphigouriques ['Le', 'marquis', 'la', 'reçut', 'de', 'mauvaise', 'grâce', 'debout', 'dans', 'le', 'vestibule', 'et', 'mit', 'un', 'certain', 'temps', 'à', 'comprendre', 'ce', 'quelle', 'voulait', 'car', 'cétait', 'une', 'femme', 'aux', 'mots', 'remâchés', 'et', 'aux', 'circonlocutions', 'amphigouriques'] ['vestibule' 'certain']",C2
"Le sentiment de liberté ou la volonté de réaliser un acte non déterminé ne seraientils pas qu’une croyance ['Le', 'sentiment', 'de', 'liberté', 'ou', 'la', 'volonté', 'de', 'réaliser', 'un', 'acte', 'non', 'déterminé', 'ne', 'seraientils', 'pas', 'qu’', 'une', 'croyance'] ['sentiment']",C2
"Le soleil aplatissait le chemin du Quai à grands coups de langue ['Le', 'soleil', 'aplatissait', 'le', 'chemin', 'du', 'Quai', 'à', 'grands', 'coups', 'de', 'langue'] []",C2
"Le travail est ici dicté par les êtres divins que sont Prométhée et Epiméthée c’estàdire des Titans ['Le', 'travail', 'est', 'ici', 'dicté', 'par', 'les', 'êtres', 'divins', 'que', 'sont', 'Prométhée', 'et', 'Epiméthée', 'c’', 'estàdire', 'des', 'Titans'] []",C2
"Le travail permet en effet à l’Homme de se libérer d’aspects contraignant liés à l’existence humaine ['Le', 'travail', 'permet', 'en', 'effet', 'à', 'l’', 'Homme', 'de', 'se', 'libérer', 'd’', 'aspects', 'contraignant', 'liés', 'à', 'l’', 'existence', 'humaine'] ['existence' 'humaine']",C2
"Le village québécois sappelait jadis la descente des femmes ['Le', 'village', 'québécois', 'sappelait', 'jadis', 'la', 'descente', 'des', 'femmes'] ['village']",C2
"les dix minutes vingt personnes sont autorisées à gravir lescalier en colimaçon ['les', 'dix', 'minutes', 'vingt', 'personnes', 'sont', 'autorisées', 'à', 'gravir', 'lescalier', 'en', 'colimaçon'] ['minutes']",C2
"Les hommes se croient libres alors qu’ils sont contraints ou déterminés par leur nature ['Les', 'hommes', 'se', 'croient', 'libres', 'alors', 'qu’', 'ils', 'sont', 'contraints', 'ou', 'déterminés', 'par', 'leur', 'nature'] ['nature']",C2
"Les symphonies que jai entendu jouer lors de ce festival étaient dune qualité vraiment médiocre ['Les', 'symphonies', 'que', 'jai', 'entendu', 'jouer', 'lors', 'de', 'ce', 'festival', 'étaient', 'dune', 'qualité', 'vraiment', 'médiocre'] ['dune']",C2
"n revanche Socrate choisit la vie ordonnée celle où les tonneaux du sage « seraient en bon état » ['n', 'revanche', 'Socrate', 'choisit', 'la', 'vie', 'ordonnée', 'celle', 'où', 'les', 'tonneaux', 'du', 'sage', '«', 'seraient', 'en', 'bon', 'état', '»'] []",C2
"Ne sembletil pas que ce ne soit que de façon illusoire et superficielle que je fasse l’ « expérience » de ma liberté par ignorance des déterminations qui sont pourtant en jeu ['Ne', 'sembletil', 'pas', 'que', 'ce', 'ne', 'soit', 'que', 'de', 'façon', 'illusoire', 'et', 'superficielle', 'que', 'je', 'fasse', 'l', '’', '«', 'expérience', '»', 'de', 'ma', 'liberté', 'par', 'ignorance', 'des', 'déterminations', 'qui', 'sont', 'pourtant', 'en', 'jeu'] ['expérience' 'ignorance']",C2
"Néanmoins l’existence d’êtres divins n’étant pas un fait prouvé on peut rester sceptique sur les origines du travail relatées précédemment ['Néanmoins', 'l’', 'existence', 'd’', 'êtres', 'divins', 'n’', 'étant', 'pas', 'un', 'fait', 'prouvé', 'on', 'peut', 'rester', 'sceptique', 'sur', 'les', 'origines', 'du', 'travail', 'relatées', 'précédemment'] ['existence']",C2
"Néanmoins pour obtenir avoir de l’argent le travail est l’unique option que possède l’humanité et donc c’est un moyen pour l’Homme de satisfaire ses désirs ['Néanmoins', 'pour', 'obtenir', 'avoir', 'de', 'l’', 'argent', 'le', 'travail', 'est', 'l’', 'unique', 'option', 'que', 'possède', 'l’', 'humanité', 'et', 'donc', 'c’', 'est', 'un', 'moyen', 'pour', 'l’', 'Homme', 'de', 'satisfaire', 'ses', 'désirs'] ['unique' 'option']",C2
"Notre travail a en tout cas cherché à démontrer que si la croyance en une liberté immédiate était illusoire voire naïve la critique spinoziste nous a permis d’accéder à une approche de la liberté qui puisse permettre d’en préserver l’espoir  en effet si l’homme n’est pas libre il lui est en revanche donné d’entrer dans un processus dans une conquête assimilable à une libération par l’usage de la raison et par son entrée dans la morale et la vie sociale ['Notre', 'travail', 'a', 'en', 'tout', 'cas', 'cherché', 'à', 'démontrer', 'que', 'si', 'la', 'croyance', 'en', 'une', 'liberté', 'immédiate', 'était', 'illusoire', 'voire', 'naïve', 'la', 'critique', 'spinoziste', 'nous', 'a', 'permis', 'd’', 'accéder', 'à', 'une', 'approche', 'de', 'la', 'liberté', 'qui', 'puisse', 'permettre', 'd’', 'en', 'préserver', 'l’', 'espoir', ' ', 'en', 'effet', 'si', 'l’', 'homme', 'n’', 'est', 'pas', 'libre', 'il', 'lui', 'est', 'en', 'revanche', 'donné', 'd’', 'entrer', 'dans', 'un', 'processus', 'dans', 'une', 'conquête', 'assimilable', 'à', 'une', 'libération', 'par', 'l’', 'usage', 'de', 'la', 'raison', 'et', 'par', 'son', 'entrée', 'dans', 'la', 'morale', 'et', 'la', 'vie', 'sociale'] ['démontrer' 'entrer' 'usage' 'morale']",C2
"Nous avons pu comprendre tout au long de notre travail la difficulté qui existe à pouvoir saisir une véritable « expérience » de la liberté et par conséquent la difficulté à en prouver véritablement l’existence ['Nous', 'avons', 'pu', 'comprendre', 'tout', 'au', 'long', 'de', 'notre', 'travail', 'la', 'difficulté', 'qui', 'existe', 'à', 'pouvoir', 'saisir', 'une', 'véritable', '«', 'expérience', '»', 'de', 'la', 'liberté', 'et', 'par', 'conséquent', 'la', 'difficulté', 'à', 'en', 'prouver', 'véritablement', 'l’', 'existence'] ['long' 'difficulté' 'expérience' 'difficulté' 'existence']",C2
"Or à prendre les choses rigoureusement l’homme est tout aussi déterminé à se mouvoir sous l’influence de causes externes qu’une pierre qui reçoit une impulsion ['Or', 'à', 'prendre', 'les', 'choses', 'rigoureusement', 'l’', 'homme', 'est', 'tout', 'aussi', 'déterminé', 'à', 'se', 'mouvoir', 'sous', 'l’', 'influence', 'de', 'causes', 'externes', 'qu’', 'une', 'pierre', 'qui', 'reçoit', 'une', 'impulsion'] ['influence' 'impulsion']",C2
"Or l’objectif de Spinoza est bel et bien de montrer que l’homme suit les lois communes de la Nature comme toutes les choses de ce monde ['Or', 'l’', 'objectif', 'de', 'Spinoza', 'est', 'bel', 'et', 'bien', 'de', 'montrer', 'que', 'l’', 'homme', 'suit', 'les', 'lois', 'communes', 'de', 'la', 'Nature', 'comme', 'toutes', 'les', 'choses', 'de', 'ce', 'monde'] []",C2
"Or le hasard c’est précisément ce qui est fortuit c’estàdire dépourvu de toute intention consciente donc de motivation intrinsèque ['Or', 'le', 'hasard', 'c’', 'est', 'précisément', 'ce', 'qui', 'est', 'fortuit', 'c’', 'estàdire', 'dépourvu', 'de', 'toute', 'intention', 'consciente', 'donc', 'de', 'motivation', 'intrinsèque'] ['intention' 'motivation']",C2
"Or peuton se contenter de cette expérience immédiate ou pour reprendre la formulation de Bergson de cette « donnée immédiate de la conscience » ['Or', 'peuton', 'se', 'contenter', 'de', 'cette', 'expérience', 'immédiate', 'ou', 'pour', 'reprendre', 'la', 'formulation', 'de', 'Bergson', 'de', 'cette', '«', 'donnée', 'immédiate', 'de', 'la', 'conscience', '»'] ['expérience' 'conscience']",C2
"Or une telle vie guidée par des désirs multiples polymorphes et surtout infinis mène nécessairement au tourment et au malheur ['Or', 'une', 'telle', 'vie', 'guidée', 'par', 'des', 'désirs', 'multiples', 'polymorphes', 'et', 'surtout', 'infinis', 'mène', 'nécessairement', 'au', 'tourment', 'et', 'au', 'malheur'] []",C2
"Par ailleurs Platon dans Protagoras relate l’apparition de la technique et donc du travail chez les Hommes dans « le mythe de Prométhée » ['Par', 'ailleurs', 'Platon', 'dans', 'Protagoras', 'relate', 'l’', 'apparition', 'de', 'la', 'technique', 'et', 'donc', 'du', 'travail', 'chez', 'les', 'Hommes', 'dans', '«', 'le', 'mythe', 'de', 'Prométhée', '»'] ['apparition' 'technique']",C2
"Par conséquent d’après Marx les Hommes qui détiennent les clés des désirs de l’humanité auront en leur possession un pouvoir immense et une responsabilité d’autant plus importante ['Par', 'conséquent', 'd’', 'après', 'Marx', 'les', 'Hommes', 'qui', 'détiennent', 'les', 'clés', 'des', 'désirs', 'de', 'l’', 'humanité', 'auront', 'en', 'leur', 'possession', 'un', 'pouvoir', 'immense', 'et', 'une', 'responsabilité', 'd’', 'autant', 'plus', 'importante'] ['possession' 'immense' 'plus' 'importante']",C2
"Par conséquent l’entrée dans la liberté authentique par opposition avec la liberté illusoire des désirs infinis c’est l’entrée dans une véritable autonomie et c’est pouvoir devenir responsable de ses actes et pouvoir en répondre ['Par', 'conséquent', 'l’', 'entrée', 'dans', 'la', 'liberté', 'authentique', 'par', 'opposition', 'avec', 'la', 'liberté', 'illusoire', 'des', 'désirs', 'infinis', 'c’', 'est', 'l’', 'entrée', 'dans', 'une', 'véritable', 'autonomie', 'et', 'c’', 'est', 'pouvoir', 'devenir', 'responsable', 'de', 'ses', 'actes', 'et', 'pouvoir', 'en', 'répondre'] ['opposition']",C2
"Par conséquent pour déterminer si le travail n’a qu’un caractère contraignant on peut s’interroger sur le fait que c’est une activité qui peut être dictée aux Hommes par certains de leurs semblables ['Par', 'conséquent', 'pour', 'déterminer', 'si', 'le', 'travail', 'n’', 'a', 'qu’', 'un', 'caractère', 'contraignant', 'on', 'peut', 's’', 'interroger', 'sur', 'le', 'fait', 'que', 'c’', 'est', 'une', 'activité', 'qui', 'peut', 'être', 'dictée', 'aux', 'Hommes', 'par', 'certains', 'de', 'leurs', 'semblables'] ['déterminer' 'activité']",C2
"Par conséquent pour que le travail ne soit plus une contrainte il faut que l’Homme sorte du capitalisme selon Marx ['Par', 'conséquent', 'pour', 'que', 'le', 'travail', 'ne', 'soit', 'plus', 'une', 'contrainte', 'il', 'faut', 'que', 'l’', 'Homme', 'sorte', 'du', 'capitalisme', 'selon', 'Marx'] ['plus']",C2
"Par exemple un Homme qui travail uniquement pour obtenir un salaire et qui n’apprécie pas son métier va le considérer comme une lourde contrainte alors qu’un Homme qui aime son métier et qui le considère comme une vocation va prendre du plaisir à le faire pour lui et non pour le salaire et va donc le considérer comme une fin en soi c’estàdire une activité qu’il choisi de faire librement autrement dit une obligation ['Par', 'exemple', 'un', 'Homme', 'qui', 'travail', 'uniquement', 'pour', 'obtenir', 'un', 'salaire', 'et', 'qui', 'n’', 'apprécie', 'pas', 'son', 'métier', 'va', 'le', 'considérer', 'comme', 'une', 'lourde', 'contrainte', 'alors', 'qu’', 'un', 'Homme', 'qui', 'aime', 'son', 'métier', 'et', 'qui', 'le', 'considère', 'comme', 'une', 'vocation', 'va', 'prendre', 'du', 'plaisir', 'à', 'le', 'faire', 'pour', 'lui', 'et', 'non', 'pour', 'le', 'salaire', 'et', 'va', 'donc', 'le', 'considérer', 'comme', 'une', 'fin', 'en', 'soi', 'c’', 'estàdire', 'une', 'activité', 'qu’', 'il', 'choisi', 'de', 'faire', 'librement', 'autrement', 'dit', 'une', 'obligation'] ['salaire' 'vocation' 'salaire' 'activité' 'obligation']",C2
"Platon cherche ainsi à montrer dans ce dialogue l’illusion dans laquelle se trouvent les hommes comme Calliclès qui croient qu’être libre consiste à faire ce que l’on veut c’estàdire à réaliser tous ses désirs ['Platon', 'cherche', 'ainsi', 'à', 'montrer', 'dans', 'ce', 'dialogue', 'l’', 'illusion', 'dans', 'laquelle', 'se', 'trouvent', 'les', 'hommes', 'comme', 'Calliclès', 'qui', 'croient', 'qu’', 'être', 'libre', 'consiste', 'à', 'faire', 'ce', 'que', 'l’', 'on', 'veut', 'c’', 'estàdire', 'à', 'réaliser', 'tous', 'ses', 'désirs'] ['dialogue' 'illusion']",C2
